hip_id,ra,dec,mag
35725,110.555878,38.995945,6.40
35727,110.556381,-19.016600,4.94
35735,110.571602,59.901997,6.36
35737,110.577461,-2.979175,6.23
35749,110.605789,-5.982829,5.83
35751,110.617996,0.700831,6.43
35785,110.716904,55.281391,5.80
35795,110.752899,-31.923780,5.40
35842,110.867249,22.945349,6.17
35846,110.868813,25.050531,5.04
35848,110.870789,-27.834293,5.37
35855,110.882889,-32.202068,5.41
35893,110.993073,-35.837826,6.32
35904,111.023766,-29.303104,2.45
35907,111.035278,40.672390,5.23
35920,111.071808,-22.912758,6.20
35933,111.115204,15.517195,6.47
35941,111.139381,27.637857,5.77
35946,111.154671,-71.470657,6.49
35951,111.167442,-16.201473,5.18
35957,111.182724,-31.808905,5.35
35960,111.197327,-37.291191,6.14
35975,111.212013,-19.012280,6.24
35984,111.237854,51.887257,5.80
35987,111.242416,11.669524,5.37
35998,111.284653,-13.751978,5.79
36017,111.333221,-21.982592,6.04
36019,111.341537,81.257454,6.30
36024,111.355293,-25.217768,5.79
36039,111.409050,-79.094185,5.54
36041,111.412064,9.276097,4.99
36045,111.429092,-31.738720,6.32
36046,111.431686,27.798080,3.78
36055,111.463333,-5.774961,5.98
36114,111.591049,-51.018482,5.09
36123,111.615776,10.608067,6.38
36141,111.671730,11.008833,6.39
36143,111.676949,-34.140694,5.90
36145,111.678558,49.211529,4.61
36156,111.734711,20.257557,5.94
36168,111.747833,-23.086023,5.65
36186,111.783287,-17.864861,5.60
36188,111.787674,8.289315,2.89
36211,111.857674,66.331573,6.47
36236,111.928902,-22.859200,5.98
36238,111.934860,21.445248,5.20
36251,111.965256,-11.556867,5.79
36258,111.996513,-29.155895,5.55
36264,112.008034,-26.838974,6.26
36265,112.008652,6.941968,5.22
36284,112.040802,8.925530,4.33
36325,112.166245,27.552938,6.36
36340,112.196899,15.109822,6.23
36345,112.213142,-31.848400,5.95
36346,112.214188,-64.509804,6.38
36348,112.214523,48.183929,5.70
36351,112.219322,46.314617,6.42
36362,112.270485,-31.456217,5.78
36363,112.273743,-38.812065,5.41
36366,112.277924,31.784550,4.16
36377,112.307678,-43.301434,3.25
36388,112.327789,-1.905329,5.60
36393,112.335175,28.118275,5.07
36395,112.341103,-14.998657,6.05
36396,112.342110,-10.326664,5.75
36399,112.356827,-7.551168,5.86
36425,112.449089,12.006564,4.55
36429,112.453201,27.916145,5.01
36431,112.464226,-23.024286,4.85
36439,112.483002,49.672462,5.35
36444,112.498878,-52.651157,5.87
36496,112.628799,-54.399364,5.95
36514,112.677513,-30.962280,4.65
36526,112.713058,-5.226494,6.24
36528,112.719566,68.465622,5.63
36547,112.768661,82.411469,4.92
36553,112.786606,11.202979,6.38
36616,112.951645,17.086046,5.45
36640,113.024010,-8.881326,5.90
36641,113.024788,1.914481,5.24
36657,113.092796,-35.961189,6.35
36721,113.290733,-24.710732,5.84
36723,113.298615,3.290379,5.59
36728,113.304840,-40.058521,6.27
36732,113.331512,-19.412525,5.64
36736,113.342445,-14.338307,6.21
36740,113.353455,37.187897,6.40
36760,113.402008,15.826662,5.27
36773,113.449844,-14.523892,4.82
36778,113.462685,-36.338390,5.42
36779,113.464668,51.314148,6.44
36795,113.513268,-22.296066,4.44
36796,113.520691,10.568076,6.28
36807,113.553467,-33.463428,6.11
36812,113.566216,3.371725,5.83
36817,113.577583,-23.473661,5.06
36848,113.644997,-27.012276,5.78
36850,113.649506,31.888275,1.58
36856,113.664932,-51.474518,6.29
36896,113.786674,30.960924,5.34
36914,113.840256,-74.274956,6.33
36917,113.845413,-28.369324,4.65
36942,113.915474,-52.533836,4.93
36962,113.980621,26.895741,4.06
36965,113.983261,43.030960,6.37
36977,114.006706,-55.887707,6.39
36981,114.016228,-14.492771,5.66
36986,114.030884,-22.160505,6.40
37000,114.069572,-8.311302,6.27
37023,114.131836,46.180286,5.66
37031,114.144615,5.862171,5.89
37036,114.170975,-19.702337,5.69
37043,114.182999,-48.830166,5.69
37046,114.196007,55.755058,5.93
37088,114.319550,-4.110979,5.14
37089,114.320534,-23.775398,6.34
37091,114.324150,40.025383,6.34
37096,114.342133,-34.968529,4.53
37128,114.437592,-38.010426,6.38
37140,114.474419,48.773842,5.93
37165,114.559875,24.360441,6.37
37173,114.575195,-25.364803,4.69
37174,114.575867,-48.601437,5.68
37202,114.635567,-38.781487,6.20
37204,114.636902,35.048550,5.58
37223,114.682915,-36.496830,5.78
37229,114.707787,-26.803837,3.80
37248,114.751350,-53.273357,6.06
37265,114.791397,34.584347,4.89
37269,114.800026,24.222528,6.18
37279,114.825500,5.224993,0.40
37289,114.850815,-16.847292,6.40
37293,114.862427,-26.863102,6.50
37297,114.863930,-38.308022,4.84
37300,114.869125,17.674519,5.04
37322,114.932564,-38.139286,5.73
37329,114.949486,-38.260651,5.76
37339,114.975380,32.009727,6.16
37345,114.991638,-37.579422,5.99
37364,115.056374,-19.660860,5.92
37369,115.061249,38.344540,5.77
37375,115.087563,-11.752552,6.43
37379,115.096710,-15.263920,4.98
37391,115.129425,87.020088,5.05
37394,115.148010,-8.185430,6.01
37404,115.196594,13.771251,6.23
37406,115.206436,57.082867,6.09
37428,115.243828,23.018526,5.93
37441,115.301727,48.131535,5.58
37447,115.311813,-9.551131,3.94
37450,115.315903,-38.533531,5.41
37461,115.340515,-44.632168,6.41
37465,115.348038,-22.336721,6.16
37478,115.396484,3.624779,5.95
37504,115.455055,-72.606094,3.93
37508,115.466019,13.480453,5.79
37521,115.513405,14.208503,5.55
37530,115.542587,-58.630917,6.40
37580,115.681503,34.000217,6.05
37590,115.700638,-26.351326,5.64
37599,115.722267,-58.230057,6.20
37606,115.737976,-45.173119,5.04
37609,115.751816,58.710361,4.93
37614,115.772583,0.189333,6.17
37623,115.799942,-36.050091,5.60
37629,115.828003,28.883511,4.23
37634,115.838295,4.945762,6.50
37636,115.842422,22.399471,6.25
37648,115.884949,-28.410885,4.63
37664,115.924599,-40.933746,5.12
37666,115.928833,-38.201878,6.42
37677,115.951950,-28.954826,3.94
37701,116.017426,50.433792,5.31
37704,116.028809,25.784159,5.30
37705,116.031815,2.405422,6.46
37710,116.040405,-36.062504,5.80
37720,116.054466,-69.821594,6.16
37723,116.058571,12.860071,6.40
37740,116.111900,24.397993,3.57
37751,116.142372,-24.674080,5.62
37752,116.142448,-37.942917,5.89
37773,116.182785,-66.071930,6.37
37819,116.313736,-37.968582,3.62
37823,116.325195,-43.752567,6.02
37826,116.329155,28.026199,1.16
37843,116.371376,-14.690537,6.06
37853,116.396042,-34.172363,5.36
37854,116.397995,-56.722569,6.10
37891,116.486954,-14.563805,5.03
37901,116.509125,-6.772511,5.49
37908,116.531036,18.510042,4.89
37915,116.543945,-37.933670,5.87
37921,116.567505,10.768252,5.25
37934,116.614334,62.830521,6.50
37939,116.639252,-37.772568,6.31
37946,116.663651,37.517395,5.15
37949,116.666893,65.455673,5.93
37951,116.686310,-12.675313,6.39
37982,116.774010,-39.330997,6.33
37995,116.802315,-22.519510,5.90
37996,116.810829,-36.073601,6.46
38010,116.854141,-38.511147,5.07
38016,116.876358,33.415695,5.14
38020,116.881279,-46.608490,5.22
38031,116.910522,-15.990688,6.31
38037,116.938362,-16.014482,6.38
38048,116.986336,-12.192705,5.48
38070,117.021538,-25.937168,4.40
38074,117.035606,-40.652378,6.14
38087,117.081253,-56.471073,6.30
38089,117.084114,-47.077721,4.69
38106,117.140160,23.140980,6.18
38146,117.256981,-24.912209,5.32
38147,117.257652,13.371869,6.07
38152,117.277992,-56.410358,5.57
38159,117.303604,-46.857716,5.82
38160,117.303856,-60.283688,5.78
38164,117.309570,-46.373203,4.10
38167,117.311035,-35.243286,5.94
38170,117.323563,-24.859785,3.34
38183,117.367874,-44.751156,6.32
38184,117.370033,-13.352948,6.23
38196,117.384644,12.814250,6.42
38200,117.397530,-33.288952,5.61
38206,117.416565,-14.085359,6.34
38209,117.419853,-19.505518,6.49
38210,117.420807,-66.195976,5.78
38211,117.421669,-17.228409,5.17
38246,117.523621,-19.523548,6.11
38253,117.544060,-9.183441,5.60
38267,117.599358,-50.509468,5.89
38292,117.677132,-44.579945,6.45
38300,117.697487,3.277253,6.17
38303,117.712906,4.459514,6.49
38306,117.722626,0.079556,6.38
38307,117.730156,-11.128602,6.16
38316,117.750328,-24.528557,6.43
38319,117.759827,33.233654,6.06
38325,117.773865,54.129238,6.03
38349,117.813927,37.082085,6.49
38355,117.834747,-43.095230,6.34
38370,117.918159,-42.888203,6.05
38372,117.920372,-12.819405,6.37
38373,117.924942,1.766868,5.12
38375,117.929276,-21.173662,5.62
38382,117.942932,-13.898029,5.16
38394,117.986565,19.325085,6.03
38403,118.016144,45.932987,6.50
38406,118.029953,3.277342,6.30
38414,118.054321,-40.575787,3.71
38423,118.065361,-34.705441,5.01
38427,118.078667,-14.846175,5.69
38438,118.123932,-54.367165,5.70
38449,118.151840,55.209442,6.36
38455,118.161026,-38.862812,4.49
38474,118.199417,-5.428257,5.76
38497,118.264618,-36.363770,5.44
38500,118.265160,-49.613045,4.63
38518,118.325668,-48.102936,4.22
38538,118.374237,26.765783,4.97
38593,118.545868,-35.877289,5.48
38623,118.621956,47.385983,6.25
38635,118.666321,-34.846714,6.14
38639,118.677956,47.564594,5.47
38656,118.722305,-57.302807,5.62
38667,118.751793,-52.583328,6.36
38686,118.807709,-30.917643,6.45
38712,118.880966,8.862840,5.86
38722,118.916237,19.883970,5.38
38723,118.920151,35.412685,6.23
38732,118.944115,-43.845055,6.02
38783,119.077713,-60.526436,5.74
38792,119.094673,-30.284571,6.28
38794,119.099609,4.485567,6.16
38827,119.194695,-52.982361,3.46
38835,119.214752,-22.880119,4.20
38846,119.240852,-43.500412,5.36
38845,119.240944,-42.406475,6.09
38848,119.247726,15.790281,5.80
38863,119.303162,-63.296837,6.14
38868,119.316162,8.641220,6.03
38870,119.317886,1.127029,6.35
38872,119.326775,-44.109859,5.08
38879,119.333626,-47.890705,6.21
38901,119.417114,-30.334570,4.76
38908,119.444191,-60.303074,5.59
38917,119.465515,-45.577667,5.14
38925,119.478340,-40.784351,6.46
38945,119.524559,7.213530,6.42
38957,119.560165,-49.244911,4.47
38959,119.568970,43.977375,6.36
38962,119.586060,2.224767,5.30
38963,119.589355,-51.448471,6.44
38975,119.631134,16.518681,6.05
38994,119.710648,-60.824463,5.77
39014,119.757530,-45.215843,5.98
39023,119.773811,-23.310396,5.09
39035,119.801277,-49.976852,6.35
39038,119.806503,-49.973770,6.37
39041,119.815720,-73.244171,6.33
39061,119.868256,-39.296944,5.22
39067,119.896065,13.242166,6.05
39070,119.906433,-60.587063,5.19
39073,119.917038,-60.207352,6.30
39079,119.933968,-3.679583,4.93
39094,119.964073,36.082073,6.50
39095,119.966873,-18.399227,4.61
39117,120.048965,73.917915,5.37
39122,120.061241,-48.981510,6.01
39138,120.083199,-63.567455,4.81
39153,120.120682,-48.871769,6.13
39172,120.183907,-2.881917,6.41
39177,120.197113,17.308702,5.60
39180,120.200432,19.816216,6.30
39184,120.208122,-54.151276,5.87
39191,120.232803,25.392836,5.87
39194,120.253258,23.583094,6.34
39198,120.264191,-6.419195,6.45
39211,120.305573,-1.392608,4.69
39213,120.307877,4.879824,5.65
39221,120.336517,59.047398,5.78
39225,120.346024,-54.515530,6.12
39236,120.376198,16.455309,5.99
39238,120.381577,-55.454655,6.28
39251,120.406364,-37.283718,5.90
39261,120.426979,60.324352,6.02
39263,120.432327,25.089464,6.32
39271,120.461365,8.913991,6.22
39279,120.479935,35.413071,6.34
39299,120.525558,-37.050041,6.31
39311,120.566399,2.334571,4.39
39326,120.608208,-6.337135,6.34
39340,120.628395,63.090305,6.09
39348,120.649170,57.273628,6.48
39360,120.686615,-41.309830,5.52
39380,120.767342,-32.463547,5.83
39420,120.873367,-42.948326,6.28
39424,120.879509,27.794333,4.94
39429,120.896057,-40.003147,2.21
39487,121.067459,-32.674828,5.25
39514,121.136002,-25.699738,6.35
39524,121.172577,-19.728148,6.12
39527,121.176682,-50.590397,5.96
39530,121.178902,-62.836346,6.25
39535,121.188766,18.842020,6.21
39538,121.196526,79.479614,5.39
39566,121.265442,-53.107922,5.52
39567,121.268707,13.118215,5.14
39584,121.334610,-46.978413,6.18
39607,121.404404,27.529736,6.21
39617,121.437019,-33.569435,6.15
39625,121.456802,-0.573320,6.40
39659,121.576653,22.635490,5.96
39675,121.614235,-9.244457,6.25
39690,121.668091,-45.266014,5.04
39691,121.673370,-48.497391,6.34
39722,121.791428,43.260365,6.35
39730,121.816696,-17.368744,6.50
39734,121.825172,-20.554342,5.33
39757,121.886055,-24.304323,2.83
39780,121.941063,21.581816,5.30
39794,121.982590,-68.617065,4.35
39843,122.102676,-63.800819,6.32
39847,122.114441,51.506672,4.78
39863,122.148544,-2.983786,4.36
39866,122.156853,-37.681221,6.36
39874,122.176865,13.640917,6.25
39876,122.181587,-20.363173,6.37
39898,122.236862,-11.339650,6.31
39903,122.253197,-61.302429,4.74
39906,122.256836,-19.245014,4.40
39919,122.289619,-48.684414,5.66
39920,122.292450,-35.455013,6.21
39938,122.346054,42.430611,6.26
39943,122.368881,-16.248922,5.66
39953,122.383148,-47.336590,1.75
39957,122.390129,-56.085384,5.66
39958,122.396591,29.093077,6.47
39961,122.399658,-44.122772,5.20
39970,122.429825,-47.937195,5.23
39974,122.448738,-42.640804,6.27
39995,122.515785,58.248241,5.91
40007,122.554619,25.844481,6.44
40016,122.585709,-49.237347,6.46
40023,122.613274,25.507334,5.73
40035,122.665955,-13.799207,5.53
40058,122.745369,14.629474,6.22
40063,122.757011,-37.292374,6.42
40077,122.794975,-48.461994,5.83
40084,122.817947,-12.926999,4.72
40085,122.819168,9.821230,6.08
40086,122.825249,54.540237,6.48
40091,122.839569,-39.618546,4.44
40096,122.857887,-42.987278,4.73
40107,122.887512,-7.772539,5.36
40155,122.999870,-46.644352,5.77
40160,123.025246,-43.400440,6.48
40167,123.053024,17.647772,4.67
40183,123.128311,-46.264286,6.00
40215,123.203285,68.474075,5.34
40220,123.214813,-37.924469,6.40
40231,123.248878,16.514320,6.03
40240,123.286942,29.656536,5.62
40259,123.333191,-15.788221,4.99
40263,123.340729,-1.165885,6.48
40274,123.372986,-35.899517,4.78
40282,123.392670,-50.196072,5.52
40285,123.400658,-46.991627,5.14
40291,123.421127,-33.569527,6.38
40299,123.440224,-46.578686,6.49
40305,123.459106,56.452248,5.88
40321,123.492981,-36.322281,5.09
40324,123.494583,-36.340778,6.11
40326,123.512146,-40.347889,4.42
40341,123.545982,-32.140713,6.07
40342,123.546425,17.675955,6.47
40344,123.555252,-35.490021,5.77
40354,123.587479,13.048296,6.39
40357,123.599480,-45.834522,5.86
40397,123.713509,-46.485893,6.45
40429,123.816406,-62.915642,5.16
40433,123.846916,-50.449223,6.44
40474,123.960472,60.380604,6.43
40476,123.968941,-30.925943,6.22
40485,123.995102,-35.903191,6.15
40526,124.128845,9.185545,3.53
40559,124.224815,84.057640,6.45
40604,124.346382,-16.285110,6.32
40617,124.381874,8.866310,6.28
40639,124.442299,-36.067593,6.42
40646,124.460060,59.571133,5.63
40655,124.482353,-59.166824,6.47
40656,124.492836,-30.003696,6.43
40675,124.560081,15.677920,6.42
40677,124.565819,54.143696,6.26
40678,124.572487,-35.451702,5.59
40680,124.578278,-65.613190,5.06
40693,124.599770,-12.632173,5.95
40702,124.630554,-76.919724,4.05
40706,124.638878,-36.659286,4.44
40749,124.773285,-48.197853,6.45
40766,124.812843,-10.165754,6.31
40772,124.821556,62.507160,5.73
40787,124.872978,-34.590137,6.44
40793,124.884293,75.756905,5.55
40817,124.954102,-71.514908,5.33
40818,124.957764,3.948032,6.04
40834,125.002281,-71.505379,5.63
40843,125.016090,27.217707,5.13
40858,125.054153,-0.909314,6.18
40859,125.070923,-5.329930,6.12
40866,125.087372,20.747721,5.80
40875,125.108459,57.743279,5.89
40876,125.113953,-22.924681,6.12
40878,125.121346,53.574093,6.50
40881,125.133904,24.022314,5.92
40888,125.161728,-77.484474,4.34
40889,125.167992,72.407234,6.00
40926,125.281845,-64.106003,6.11
40932,125.300415,-57.973221,5.96
40943,125.337692,-36.484177,5.18
40944,125.338425,-20.079058,5.58
40945,125.345947,-33.054367,4.83
40947,125.350769,-39.620712,6.15
40990,125.477531,-17.586334,5.71
41003,125.518768,-73.399986,5.28
41011,125.539711,74.820366,6.40
41036,125.625687,-6.179158,6.14
41037,125.628532,-59.509483,1.86
41039,125.632065,-48.490379,4.79
41060,125.683609,60.631237,6.42
41067,125.695198,-13.054793,6.13
41074,125.708069,-26.348221,5.88
41075,125.708817,43.188129,4.25
41080,125.725395,-7.543120,5.92
41081,125.729874,-52.123730,5.89
41107,125.820549,-38.286079,6.28
41117,125.840996,18.332199,5.94
41152,125.952133,53.219711,5.52
41163,125.980057,10.632063,6.11
41191,126.084549,-80.914200,5.67
41208,126.137894,82.430756,6.28
41211,126.145889,-3.751240,5.61
41214,126.151817,-4.717000,6.03
41224,126.178223,42.005241,6.02
41242,126.229919,-23.153746,5.67
41250,126.238358,-42.769833,5.97
41260,126.265579,-24.046211,5.32
41262,126.270363,35.011410,6.08
41282,126.329170,-21.045956,6.01
41296,126.380554,-51.727413,5.18
41299,126.398079,2.102209,5.74
41306,126.414017,-17.439405,6.44
41307,126.415146,-3.906424,3.91
41312,126.434265,-66.136887,3.77
41319,126.457840,17.046267,6.11
41321,126.465027,-64.600616,5.95
41323,126.466301,-42.153072,5.45
41325,126.478203,7.564506,5.13
41328,126.481621,-14.929661,5.96
41361,126.573883,-39.058956,6.07
41373,126.605087,-52.807499,6.05
41375,126.613373,-3.987479,5.60
41377,126.615440,27.893583,5.58
41395,126.674812,-12.534602,5.52
41400,126.683090,12.654612,5.56
41404,126.696121,26.935490,6.30
41426,126.740738,-52.704948,6.49
41449,126.818420,-31.672733,6.33
41451,126.819908,-70.093483,5.51
41483,126.902550,-53.088482,5.08
41484,126.903290,45.652988,6.32
41515,126.997589,-35.113762,5.75
41547,127.082451,-8.816280,6.43
41564,127.121475,-2.517126,6.42
41572,127.150169,-23.070980,6.50
41574,127.153259,24.144934,6.05
41578,127.155594,14.210822,5.94
41597,127.212509,-9.748582,6.01
41616,127.269814,-47.928925,5.33
41621,127.281548,-44.160412,5.82
41639,127.364517,-44.724812,5.03
41644,127.374199,-54.211761,6.44
41653,127.401627,-55.190937,6.36
41674,127.440163,-46.331692,5.98
41676,127.442734,67.297440,5.89
41704,127.566460,60.718170,3.35
41723,127.619217,-32.159286,5.61
41737,127.663467,-44.737320,6.30
41781,127.794296,-47.866619,6.39
41798,127.833191,37.264942,6.18
41806,127.852905,-39.064110,6.31
41813,127.873245,-54.394009,6.34
41816,127.877167,24.081104,5.71
41817,127.878860,-19.577461,5.42
41822,127.898880,18.094419,5.33
41833,127.922073,18.987732,6.50
41861,128.020676,-53.211922,5.68
41893,128.138992,-15.030143,6.38
41894,128.139343,53.114849,6.23
41904,128.166138,10.066008,6.48
41905,128.168777,-47.042107,6.49
41907,128.174362,-73.356789,6.11
41909,128.177094,20.441162,5.33
41926,128.215042,-31.500853,6.38
41927,128.222015,69.319901,6.31
41935,128.229141,38.016369,5.88
41939,128.243759,-34.634041,6.36
41940,128.250443,24.084789,6.35
41941,128.257751,-45.752907,6.36
41949,128.270187,-24.606960,6.19
41970,128.332764,-38.370674,6.48
41975,128.340622,36.436428,6.20
41986,128.376144,-46.970661,6.25
42001,128.410141,-38.848816,5.92
42008,128.431152,4.757000,5.89
42010,128.437698,13.257311,6.26
42028,128.506744,-2.151555,5.80
42049,128.555634,8.452339,6.04
42070,128.621887,-37.611168,6.28
42071,128.623764,-27.098162,6.40
42075,128.633087,-32.598743,6.41
42080,128.650665,65.145172,5.47
42088,128.681671,-49.944202,5.01
42090,128.682877,36.419621,5.76
42123,128.802185,-39.970451,6.44
42129,128.814865,-58.224735,5.27
42134,128.832001,-58.009228,4.84
42142,128.853989,2.743449,6.35
42146,128.867477,-7.982292,5.72
42147,128.869598,-26.843487,5.95
42172,128.962402,6.620220,5.91
42177,128.966797,-50.969650,5.79
42187,129.032135,15.313632,6.33
42249,129.203217,74.723679,6.31
42265,129.274048,9.655580,5.92
42286,129.328491,-62.853466,5.45
42299,129.363220,-4.933999,6.18
42312,129.410995,-42.989082,4.11
42313,129.414032,5.703782,4.14
42334,129.467316,-26.254999,5.24
42365,129.579102,32.802021,5.96
42372,129.592560,53.401539,5.66
42394,129.667877,-19.736904,6.32
42400,129.686737,-53.090382,6.45
42402,129.689331,3.341435,4.45
42415,129.749573,52.925079,6.34
42425,129.771423,-70.386742,5.19
42430,129.782974,-22.661875,5.05
42434,129.792038,59.939125,6.47
42438,129.798859,65.020905,5.63
42440,129.805084,-60.317287,6.35
42452,129.823471,52.711624,5.91
42455,129.842163,-36.606686,6.12
42459,129.849380,-53.439766,5.45
42462,129.852325,8.017600,6.46
42483,129.926987,-29.561085,4.86
42484,129.927628,73.629677,6.16
42504,129.990036,-53.054729,5.18
42509,130.006134,-12.475372,4.98
42515,130.025604,-35.308353,3.97
42516,130.026749,20.007788,6.39
42527,130.053604,64.327934,4.59
42535,130.072815,-53.015396,5.56
42536,130.073303,-52.921886,3.60
42538,130.076218,31.941898,6.21
42540,130.079941,-40.263874,5.20
